 <126 [0 1 1 0 0 2 2]>,
 <127 [0 1 1 0 0 2 1]>,
 <128 [0 1 1 0 0 2 0]>,
 <129 [0 1 1 0 0 1 6]>,
 <130 [0 1 1 0 0 1 5]>,
 <131 [0 1 1 0 0 1 4]>,
 <132 [0 1 1 0 0 1 3]>,
 <133 [0 1 1 0 0 1 2]>,
 <134 [0 1 1 0 0 1 1]>,
 <135 [0 1 1 0 0 1 0]>,
 <136 [0 1 1 0 0 0 10]>,
 <137 [0 1 1 0 0 0 9]>,
 <138 [0 1 1 0 0 0 8]>,
 <139 [0 1 1 0 0 0 7]>,
 <140 [0 1 1 0 0 0 6]>,
 <141 [0 1 1 0 0 0 5]>,
 <142 [0 1 1 0 0 0 4]>,
 <143 [0 1 1 0 0 0 3]>,
 <144 [0 1 1 0 0 0 2]>,
 <145 [0 1 1 0 0 0 1]>,
 <146 [0 1 1 0 0 0 0]>,
 <147 [0 1 0 2 0 1 1]>,
 <148 [0 1 0 2 0 1 0]>,
 <149 [0 1 0 2 0 0 5]>,
 <150 [0 1 0 2 0 0 4]>,
 <151 [0 1 0 2 0 0 3]>,
 <152 [0 1 0 2 0 0 2]>,
 <153 [0 1 0 2 0 0 1]>,
 <154 [0 1 0 2 0 0 0]>,
 <155 [0 1 0 1 2 0 0]>,
 <156 [0 1 0 1 1 1 2]>,
 <157 [0 1 0 1 1 1 1]>,
 <158 [0 1 0 1 1 1 0]>,
 <159 [0 1 0 1 1 0 6]>,
 <160 [0 1 0 1 1 0 5]>,
 <161 [0 1 0 1 1 0 4]>,
 <162 [0 1 0 1 1 0 3]>,
 <163 [0 1 0 1 1 0 2]>,
 <164 [0 1 0 1 1 0 1]>,
 <165 [0 1 0 1 1 0 0]>,
 <166 [0 1 0 1 0 3 0]>,
 <167 [0 1 0 1 0 2 4]>,
 <168 [0 1 0 1 0 2 3]>,
 <169 [0 1 0 1 0 2 2]>,
 <170 [0 1 0 1 0 2 1]>,
 <171 [0 1 0 1 0 2 0]>,
 <172 [0 1 0 1 0 1 8]>,
 <173 [0 1 0 1 0 1 7]>,
 <174 [0 1 0 1 0 1 6]>,
 <175 [0 1 0 1 0 1 5]>,
 <176 [0 1 0 1 0 1 4]>,
 <177 [0 1 0 1 0 1 3]>,
 <178 [0 1 0 1 0 1 2]>,
 <179 [0 1 0 1 0 1 1]>,
 <180 [0 1 0 1 0 1 0]>,
 <181 [0 1 0 1 0 0 12]>,
 <182 [0 1 0 1 0 0 11]>,
 <183 [0 1 0 1 0 0 10]>,
 <184 [0 1 0 1 0 0 9]>,
 <185 [0 1 0 1 0 0 8]>,
 <186 [0 1 0 1 0 0 7]>,
 <187 [0 1 0 1 0 0 6]>,
 <188 [0 1 0 1 0 0 5]>,
 <189 [0 1 0 1 0 0 4]>,
 <190 [0 1 0 1 0 0 3]>,
 <191 [0 1 0 1 0 0 2]>,
 <192 [0 1 0 1 0 0 1]>,
 <193 [0 1 0 1 0 0 0]>,
 <194 [0 1 0 0 3 0 0]>,
 <195 [0 1 0 0 2 1 2]>,
 <196 [0 1 0 0 2 1 1]>,
 <197 [0 1 0 0 2 1 0]>,
 <198 [0 1 0 0 2 0 6]>,
 <199 [0 1 0 0 2 0 5]>,
 <200 [0 1 0 0 2 0 4]>,
 <201 [0 1 0 0 2 0 3]>,
 <202 [0 1 0 0 2 0 2]>,
 <203 [0 1 0 0 2 0 1]>,
 <204 [0 1 0 0 2 0 0]>,
 <205 [0 1 0 0 1 3 0]>,
 <206 [0 1 0 0 1 2 4]>,
 <207 [0 1 0 0 1 2 3]>,
 <208 [0 1 0 0 1 2 2]>,
 <209 [0 1 0 0 1 2 1]>,
 <210 [0 1 0 0 1 2 0]>,
 <211 [0 1 0 0 1 1 8]>,
 <212 [0 1 0 0 1 1 7]>,
 <213 [0 1 0 0 1 1 6]>,
 <214 [0 1 0 0 1 1 5]>,
 <215 [0 1 0 0 1 1 4]>,
 <216 [0 1 0 0 1 1 3]>,
 <217 [0 1 0 0 1 1 2]>,
 <218 [0 1 0 0 1 1 1]>,
 <219 [0 1 0 0 1 1 0]>,
 <220 [0 1 0 0 1 0 12]>,
 <221 [0 1 0 0 1 0 11]>,
 <222 [0 1 0 0 1 0 10]>,
 <223 [0 1 0 0 1 0 9]>,
 <224 [0 1 0 0 1 0 8]>,
 <225 [0 1 0 0 1 0 7]>,
 <226 [0 1 0 0 1 0 6]>,
 <227 [0 1 0 0 1 0 5]>,
 <228 [0 1 0 0 1 0 4]>,
 <229 [0 1 0 0 1 0 3]>,
 <230 [0 1 0 0 1 0 2]>,
 <231 [0 1 0 0 1 0 1]>,
 <232 [0 1 0 0 1 0 0]>,
 <233 [0 1 0 0 0 4 2]>,
 <234 [0 1 0 0 0 4 1]>,
 <235 [0 1 0 0 0 4 0]>,
 <236 [0 1 0 0 0 3 6]>,
 <237 [0 1 0 0 0 3 5]>,
 <238 [0 1 0 0 0 3 4]>,
 <239 [0 1 0 0 0 3 3]>,
 <240 [0 1 0 0 0 3 2]>,
 <241 [0 1 0 0 0 3 1]>,
 <242 [0 1 0 0 0 3 0]>,
 <243 [0 1 0 0 0 2 10]>,
 <244 [0 1 0 0 0 2 9]>,
 <245 [0 1 0 0 0 2 8]>,
 <246 [0 1 0 0 0 2 7]>,
 <247 [0 1 0 0 0 2 6]>,
 <248 [0 1 0 0 0 2 5]>,
 <249 [0 1 0 0 0 2 4]>,
 <250 [0 1 0 0 0 2 3]>,
 <251 [0 1 0 0 0 2 2]>,
 <252 [0 1 0 0 0 2 1]>,
 <253 [0 1 0 0 0 2 0]>,
 <254 [0 1 0 0 0 1 14]>,
 <255 [0 1 0 0 0 1 13]>,
 <256 [0 1 0 0 0 1 12]>,
 <257 [0 1 0 0 0 1 11]>,
 <258 [0 1 0 0 0 1 10]>,
 <259 [0 1 0 0 0 1 9]>,
 <260 [0 1 0 0 0 1 8]>,
 <261 [0 1 0 0 0 1 7]>,
 <262 [0 1 0 0 0 1 6]>,
 <263 [0 1 0 0 0 1 5]>,
 <264 [0 1 0 0 0 1 4]>,
 <265 [0 1 0 0 0 1 3]>,
 <266 [0 1 0 0 0 1 2]>,
 <267 [0 1 0 0 0 1 1]>,
 <268 [0 1 0 0 0 1 0]>,
 <269 [0 1 0 0 0 0 18]>,
 <270 [0 1 0 0 0 0 17]>,
 <271 [0 1 0 0 0 0 16]>,
 <272 [0 1 0 0 0 0 15]>,
 <273 [0 1 0 0 0 0 14]>,
 <274 [0 1 0 0 0 0 13]>,
 <275 [0 1 0 0 0 0 12]>,
 <276 [0 1 0 0 0 0 11]>,
 <277 [0 1 0 0 0 0 10]>,
 <278 [0 1 0 0 0 0 9]>,
 <279 [0 1 0 0 0 0 8]>,
 <280 [0 1 0 0 0 0 7]>,
 <281 [0 1 0 0 0 0 6]>,
 <282 [0 1 0 0 0 0 5]>,
 <283 [0 1 0 0 0 0 4]>,
 <284 [0 1 0 0 0 0 3]>,
 <285 [0 1 0 0 0 0 2]>,
 <286 [0 1 0 0 0 0 1]>,
 <287 [0 1 0 0 0 0 0]>,
 <288 [0 0 3 0 0 1 1]>,
 <289 [0 0 3 0 0 1 0]>,
 <290 [0 0 3 0 0 0 5]>,
 <291 [0 0 3 0 0 0 4]>,
 <292 [0 0 3 0 0 0 3]>,
 <293 [0 0 3 0 0 0 2]>,
 <294 [0 0 3 0 0 0 1]>,
 <295 [0 0 3 0 0 0 0]>,
 <296 [0 0 2 2 0 0 0]>,
 <297 [0 0 2 1 1 0 1]>,
 <298 [0 0 2 1 1 0 0]>,
 <299 [0 0 2 1 0 1 3]>,
 <300 [0 0 2 1 0 1 2]>,
 <301 [0 0 2 1 0 1 1]>,
 <302 [0 0 2 1 0 1 0]>,
 <303 [0 0 2 1 0 0 7]>,
 <304 [0 0 2 1 0 0 6]>,
 <305 [0 0 2 1 0 0 5]>,
 <306 [0 0 2 1 0 0 4]>,
 <307 [0 0 2 1 0 0 3]>,
 <308 [0 0 2 1 0 0 2]>,
 <309 [0 0 2 1 0 0 1]>,
 <310 [0 0 2 1 0 0 0]>,
 <311 [0 0 2 0 2 0 1]>,
 <312 [0 0 2 0 2 0 0]>,
 <313 [0 0 2 0 1 1 3]>,
 <314 [0 0 2 0 1 1 2]>,
 <315 [0 0 2 0 1 1 1]>,
 <316 [0 0 2 0 1 1 0]>,
 <317 [0 0 2 0 1 0 7]>,
 <318 [0 0 2 0 1 0 6]>,
 <319 [0 0 2 0 1 0 5]>,
 <320 [0 0 2 0 1 0 4]>,
 <321 [0 0 2 0 1 0 3]>,
 <322 [0 0 2 0 1 0 2]>,
 <323 [0 0 2 0 1 0 1]>,
 <324 [0 0 2 0 1 0 0]>,
 <325 [0 0 2 0 0 3 1]>,
 <326 [0 0 2 0 0 3 0]>,
 <327 [0 0 2 0 0 2 5]>,
 <328 [0 0 2 0 0 2 4]>,
 <329 [0 0 2 0 0 2 3]>,
 <330 [0 0 2 0 0 2 2]>,
 <331 [0 0 2 0 0 2 1]>,
 <332 [0 0 2 0 0 2 0]>,
 <333 [0 0 2 0 0 1 9]>,
 <334 [0 0 2 0 0 1 8]>,
 <335 [0 0 2 0 0 1 7]>,
 <336 [0 0 2 0 0 1 6]>,
 <337 [0 0 2 0 0 1 5]>,
 <338 [0 0 2 0 0 1 4]>,
 <339 [0 0 2 0 0 1 3]>,
 <340 [0 0 2 0 0 1 2]>,
 <341 [0 0 2 0 0 1 1]>,
 <342 [0 0 2 0 0 1 0]>,
 <343 [0 0 2 0 0 0 13]>,
 <344 [0 0 2 0 0 0 12]>,
 <345 [0 0 2 0 0 0 11]>,
 <346 [0 0 2 0 0 0 10]>,
 <347 [0 0 2 0 0 0 9]>,
 <348 [0 0 2 0 0 0 8]>,
 <349 [0 0 2 0 0 0 7]>,
 <350 [0 0 2 0 0 0 6]>,
 <351 [0 0 2 0 0 0 5]>,
 <352 [0 0 2 0 0 0 4]>,
 <353 [0 0 2 0 0 0 3]>,
 <354 [0 0 2 0 0 0 2]>,
 <355 [0 0 2 0 0 0 1]>,
 <356 [0 0 2 0 0 0 0]>,
 <357 [0 0 1 3 0 0 2]>,
 <358 [0 0 1 3 0 0 1]>,
 <359 [0 0 1 3 0 0 0]>,
 <360 [0 0 1 2 1 0 2]>,
 <361 [0 0 1 2 1 0 1]>,
 <362 [0 0 1 2 1 0 0]>,
 <363 [0 0 1 2 0 2 0]>,
 <364 [0 0 1 2 0 1 4]>,
 <365 [0 0 1 2 0 1 3]>,
 <366 [0 0 1 2 0 1 2]>,
 <367 [0 0 1 2 0 1 1]>,
 <368 [0 0 1 2 0 1 0]>,
 <369 [0 0 1 2 0 0 8]>,
 <370 [0 0 1 2 0 0 7]>,
 <371 [0 0 1 2 0 0 6]>,
 <372 [0 0 1 2 0 0 5]>,
 <373 [0 0 1 2 0 0 4]>,
 <374 [0 0 1 2 0 0 3]>,
 <375 [0 0 1 2 0 0 2]>,
 <376 [0 0 1 2 0 0 1]>,
 <377 [0 0 1 2 0 0 0]>,
 <378 [0 0 1 1 2 0 2]>,
 <379 [0 0 1 1 2 0 1]>,
 <380 [0 0 1 1 2 0 0]>,
 <381 [0 0 1 1 1 2 0]>,
 <382 [0 0 1 1 1 1 4]>,
 <383 [0 0 1 1 1 1 3]>,
 <384 [0 0 1 1 1 1 2]>,
 <385 [0 0 1 1 1 1 1]>,
 <386 [0 0 1 1 1 1 0]>,
 <387 [0 0 1 1 1 0 8]>,
 <388 [0 0 1 1 1 0 7]>,
 <389 [0 0 1 1 1 0 6]>,
 <390 [0 0 1 1 1 0 5]>,
 <391 [0 0 1 1 1 0 4]>,
 <392 [0 0 1 1 1 0 3]>,
 <393 [0 0 1 1 1 0 2]>,
 <394 [0 0 1 1 1 0 1]>,
 <395 [0 0 1 1 1 0 0]>,
 <396 [0 0 1 1 0 3 2]>,
 <397 [0 0 1 1 0 3 1]>,
 <398 [0 0 1 1 0 3 0]>,
 <399 [0 0 1 1 0 2 6]>,
 <400 [0 0 1 1 0 2 5]>,
 <401 [0 0 1 1 0 2 4]>,
 <402 [0 0 1 1 0 2 3]>,
 <403 [0 0 1 1 0 2 2]>,
 <404 [0 0 1 1 0 2 1]>,
 <405 [0 0 1 1 0 2 0]>,
 <406 [0 0 1 1 0 1 10]>,
 <407 [0 0 1 1 0 1 9]>,
 <408 [0 0 1 1 0 1 8]>,
 <409 [0 0 1 1 0 1 7]>,
 <410 [0 0 1 1 0 1 6]>,
 <411 [0 0 1 1 0 1 5]>,
 <412 [0 0 1 1 0 1 4]>,
 <413 [0 0 1 1 0 1 3]>,
 <414 [0 0 1 1 0 1 2]>,
 <415 [0 0 1 1 0 1 1]>,
 <416 [0 0 1 1 0 1 0]>,
 <417 [0 0 1 1 0 0 14]>,
 <418 [0 0 1 1 0 0 13]>,
 <419 [0 0 1 1 0 0 12]>,
 <420 [0 0 1 1 0 0 11]>,
 <421 [0 0 1 1 0 0 10]>,
 <422 [0 0 1 1 0 0 9]>,
 <423 [0 0 1 1 0 0 8]>,
 <424 [0 0 1 1 0 0 7]>,
 <425 [0 0 1 1 0 0 6]>,
 <426 [0 0 1 1 0 0 5]>,
 <427 [0 0 1 1 0 0 4]>,
 <428 [0 0 1 1 0 0 3]>,
 <429 [0 0 1 1 0 0 2]>,
 <430 [0 0 1 1 0 0 1]>,
 <431 [0 0 1 1 0 0 0]>,
 <432 [0 0 1 0 3 0 3]>,
 <433 [0 0 1 0 3 0 2]>,
 <434 [0 0 1 0 3 0 1]>,
 <435 [0 0 1 0 3 0 0]>,
 <436 [0 0 1 0 2 2 1]>,
 <437 [0 0 1 0 2 2 0]>,
 <438 [0 0 1 0 2 1 5]>,
 <439 [0 0 1 0 2 1 4]>,
 <440 [0 0 1 0 2 1 3]>,
 <441 [0 0 1 0 2 1 2]>,
 <442 [0 0 1 0 2 1 1]>,
 <443 [0 0 1 0 2 1 0]>,
 <444 [0 0 1 0 2 0 9]>,
 <445 [0 0 1 0 2 0 8]>,
 <446 [0 0 1 0 2 0 7]>,
 <447 [0 0 1 0 2 0 6]>,
 <448 [0 0 1 0 2 0 5]>,
 <449 [0 0 1 0 2 0 4]>,
 <450 [0 0 1 0 2 0 3]>,
 <451 [0 0 1 0 2 0 2]>,
 <452 [0 0 1 0 2 0 1]>,
 <453 [0 0 1 0 2 0 0]>,
 <454 [0 0 1 0 1 3 3]>,
 <455 [0 0 1 0 1 3 2]>,
 <456 [0 0 1 0 1 3 1]>,
 <457 [0 0 1 0 1 3 0]>,
 <458 [0 0 1 0 1 2 7]>,
 <459 [0 0 1 0 1 2 6]>,
 <460 [0 0 1 0 1 2 5]>,
 <461 [0 0 1 0 1 2 4]>,
 <462 [0 0 1 0 1 2 3]>,
 <463 [0 0 1 0 1 2 2]>,
 <464 [0 0 1 0 1 2 1]>,
 <465 [0 0 1 0 1 2 0]>,
 <466 [0 0 1 0 1 1 11]>,
 <467 [0 0 1 0 1 1 10]>,
 <468 [0 0 1 0 1 1 9]>,
 <469 [0 0 1 0 1 1 8]>,
 <470 [0 0 1 0 1 1 7]>,
 <471 [0 0 1 0 1 1 6]>,
 <472 [0 0 1 0 1 1 5]>,
 <473 [0 0 1 0 1 1 4]>,
 <474 [0 0 1 0 1 1 3]>,
 <475 [0 0 1 0 1 1 2]>,
 <476 [0 0 1 0 1 1 1]>,
 <477 [0 0 1 0 1 1 0]>,
 <478 [0 0 1 0 1 0 15]>,
 <479 [0 0 1 0 1 0 14]>,
 <480 [0 0 1 0 1 0 13]>,
 <481 [0 0 1 0 1 0 12]>,
 <482 [0 0 1 0 1 0 11]>,
 <483 [0 0 1 0 1 0 10]>,
 <484 [0 0 1 0 1 0 9]>,
 <485 [0 0 1 0 1 0 8]>,
 <486 [0 0 1 0 1 0 7]>,
 <487 [0 0 1 0 1 0 6]>,
 <488 [0 0 1 0 1 0 5]>,
 <489 [0 0 1 0 1 0 4]>,
 <490 [0 0 1 0 1 0 3]>,
 <491 [0 0 1 0 1 0 2]>,
 <492 [0 0 1 0 1 0 1]>,
 <493 [0 0 1 0 1 0 0]>,
 <494 [0 0 1 0 0 5 1]>,
 <495 [0 0 1 0 0 5 0]>,
 <496 [0 0 1 0 0 4 5]>,
 <497 [0 0 1 0 0 4 4]>,
 <498 [0 0 1 0 0 4 3]>,
 <499 [0 0 1 0 0 4 2]>,
 <500 [0 0 1 0 0 4 1]>,
 <501 [0 0 1 0 0 4 0]>,
 <502 [0 0 1 0 0 3 9]>,
 <503 [0 0 1 0 0 3 8]>,
 <504 [0 0 1 0 0 3 7]>,
 <505 [0 0 1 0 0 3 6]>,
 <506 [0 0 1 0 0 3 5]>,
 <507 [0 0 1 0 0 3 4]>,
 <508 [0 0 1 0 0 3 3]>,
 <509 [0 0 1 0 0 3 2]>,
 <510 [0 0 1 0 0 3 1]>,
 <511 [0 0 1 0 0 3 0]>,
 <512 [0 0 1 0 0 2 13]>,
 <513 [0 0 1 0 0 2 12]>,
 <514 [0 0 1 0 0 2 11]>,
 <515 [0 0 1 0 0 2 10]>,
 <516 [0 0 1 0 0 2 9]>,
 <517 [0 0 1 0 0 2 8]>,
 <518 [0 0 1 0 0 2 7]>,
 <519 [0 0 1 0 0 2 6]>,
 <520 [0 0 1 0 0 2 5]>,
 <521 [0 0 1 0 0 2 4]>,
 <522 [0 0 1 0 0 2 3]>,
 <523 [0 0 1 0 0 2 2]>,
 <524 [0 0 1 0 0 2 1]>,
 <525 [0 0 1 0 0 2 0]>,
 <526 [0 0 1 0 0 1 17]>,
 <527 [0 0 1 0 0 1 16]>,
 <528 [0 0 1 0 0 1 15]>,
 <529 [0 0 1 0 0 1 14]>,
 <530 [0 0 1 0 0 1 13]>,
 <531 [0 0 1 0 0 1 12]>,
 <532 [0 0 1 0 0 1 11]>,
 <533 [0 0 1 0 0 1 10]>,
 <534 [0 0 1 0 0 1 9]>,
 <535 [0 0 1 0 0 1 8]>,
 <536 [0 0 1 0 0 1 7]>,
 <537 [0 0 1 0 0 1 6]>,
 <538 [0 0 1 0 0 1 5]>,
 <539 [0 0 1 0 0 1 4]>,
 <540 [0 0 1 0 0 1 3]>,
 <541 [0 0 1 0 0 1 2]>,
 <542 [0 0 1 0 0 1 1]>,
 <543 [0 0 1 0 0 1 0]>,
 <544 [0 0 1 0 0 0 21]>,
 <545 [0 0 1 0 0 0 20]>,
 <546 [0 0 1 0 0 0 19]>,
 <547 [0 0 1 0 0 0 18]>,
 <548 [0 0 1 0 0 0 17]>,
 <549 [0 0 1 0 0 0 16]>,
 <550 [0 0 1 0 0 0 15]>,
 <551 [0 0 1 0 0 0 14]>,
 <552 [0 0 1 0 0 0 13]>,
 <553 [0 0 1 0 0 0 12]>,
 <554 [0 0 1 0 0 0 11]>,
 <555 [0 0 1 0 0 0 10]>,
 <556 [0 0 1 0 0 0 9]>,
 <557 [0 0 1 0 0 0 8]>,
 <558 [0 0 1 0 0 0 7]>,
 <559 [0 0 1 0 0 0 6]>,
 <560 [0 0 1 0 0 0 5]>,
 <561 [0 0 1 0 0 0 4]>,
 <562 [0 0 1 0 0 0 3]>,
 <563 [0 0 1 0 0 0 2]>,
 <564 [0 0 1 0 0 0 1]>,
 <565 [0 0 1 0 0 0 0]>,
 <566 [0 0 0 4 0 0 3]>,
 <567 [0 0 0 4 0 0 2]>,
 <568 [0 0 0 4 0 0 1]>,
 <569 [0 0 0 4 0 0 0]>,
 <570 [0 0 0 3 1 0 3]>,
 <571 [0 0 0 3 1 0 2]>,
 <572 [0 0 0 3 1 0 1]>,
 <573 [0 0 0 3 1 0 0]>,
 <574 [0 0 0 3 0 2 1]>,
 <575 [0 0 0 3 0 2 0]>,
 <576 [0 0 0 3 0 1 5]>,
 <577 [0 0 0 3 0 1 4]>,
 <578 [0 0 0 3 0 1 3]>,
 <579 [0 0 0 3 0 1 2]>,
 <580 [0 0 0 3 0 1 1]>,
 <581 [0 0 0 3 0 1 0]>,
 <582 [0 0 0 3 0 0 9]>,
 <583 [0 0 0 3 0 0 8]>,
 <584 [0 0 0 3 0 0 7]>,
 <585 [0 0 0 3 0 0 6]>,
 <586 [0 0 0 3 0 0 5]>,
 <587 [0 0 0 3 0 0 4]>,
 <588 [0 0 0 3 0 0 3]>,
 <589 [0 0 0 3 0 0 2]>,
 <590 [0 0 0 3 0 0 1]>,
 <591 [0 0 0 3 0 0 0]>,
 <592 [0 0 0 2 2 1 0]>,
 <593 [0 0 0 2 2 0 4]>,
 <594 [0 0 0 2 2 0 3]>,
 <595 [0 0 0 2 2 0 2]>,
 <596 [0 0 0 2 2 0 1]>,
 <597 [0 0 0 2 2 0 0]>,
 <598 [0 0 0 2 1 2 2]>,
 <599 [0 0 0 2 1 2 1]>,
 <600 [0 0 0 2 1 2 0]>,
 <601 [0 0 0 2 1 1 6]>,
 <602 [0 0 0 2 1 1 5]>,
 <603 [0 0 0 2 1 1 4]>,
 <604 [0 0 0 2 1 1 3]>,
 <605 [0 0 0 2 1 1 2]>,
 <606 [0 0 0 2 1 1 1]>,
 <607 [0 0 0 2 1 1 0]>,
 <608 [0 0 0 2 1 0 10]>,
 <609 [0 0 0 2 1 0 9]>,
 <610 [0 0 0 2 1 0 8]>,
 <611 [0 0 0 2 1 0 7]>,
 <612 [0 0 0 2 1 0 6]>,
 <613 [0 0 0 2 1 0 5]>,
 <614 [0 0 0 2 1 0 4]>,
 <615 [0 0 0 2 1 0 3]>,
 <616 [0 0 0 2 1 0 2]>,
 <617 [0 0 0 2 1 0 1]>,
 <618 [0 0 0 2 1 0 0]>,
 <619 [0 0 0 2 0 4 0]>,
 <620 [0 0 0 2 0 3 4]>,
 <621 [0 0 0 2 0 3 3]>,
 <622 [0 0 0 2 0 3 2]>,
 <623 [0 0 0 2 0 3 1]>,
 <624 [0 0 0 2 0 3 0]>,
 <625 [0 0 0 2 0 2 8]>,
 <626 [0 0 0 2 0 2 7]>,
 <627 [0 0 0 2 0 2 6]>,
 <628 [0 0 0 2 0 2 5]>,
